Subject,CourseTitle,CourseDescription,Component,Section,ClassNbr,Instructor,RequisitesAndConstraints,CreditUnits,Status,Waitlist,Campus,DeliveryType,Days/Times/Location,id,name,Times
Epidemiology,EPID 3210B - INTERMEDIATE EPIDEMIOLOGY,Course Description: This course will teach the fundamentals of observational study designs (case-control and cohort). The course will be problem-based and taught using published studies as examples. Course assignments and projects will include development and critique of protocols. Extra Information: 3 lecture hours.,LEC,001,5953,I. Karp,"WAIT LIST OPTION AVAILABLE.
REQUISITES: Prerequisite(s): Biostatistics 3100A and Epidemiology 3200A, with a minimum mark of 70% in each.",0.50,Not Full,0,Main,In Person,"    W     8:30 AM - 10:30 AM MSB-190
        F 9:30 AM - 10:30 AM MSB-190",EPID 3210B,INTERMEDIATE EPIDEMIOLOGY,"[{'day': 'Wednesday', 'start': '8:30 AM', 'end': '10:30 AM'}, {'day': 'Friday', 'start': '9:30 AM', 'end': '10:30 AM'}]"
Epidemiology,EPID 3315B - EPIDEMIOLOGY OF MAJOR DISEASES,"Course Description: A survey course covering the descriptive epidemiology (incidence and prevalence) and analytic epidemiology (risk and protective factors) of the infectious and chronic disease that are leading causes of death and disability. Effects of personal characteristics (age, gender), place (developing versus developed countries) and changes in occurrence over time are emphasized. Extra Information: 3 lecture hours.",LEC,001,5954,S. Stranges,"WAIT LIST OPTION AVAILABLE.
REQUISITES: Prerequisite(s): Epidemiology 2200A/B and either Biology 2244A/B or Statistical Sciences 2244A/B.",0.50,Not Full,0,Main,In Person,"M         11:30 AM - 1:30 PM NCB-293
    W     11:30 AM - 12:30 PM NCB-293",EPID 3315B,EPIDEMIOLOGY OF MAJOR DISEASES,"[{'day': 'Monday', 'start': '11:30 AM', 'end': '1:30 PM'}, {'day': 'Wednesday', 'start': '11:30 AM', 'end': '12:30 PM'}]"
Epidemiology,EPID 3315B - EPIDEMIOLOGY OF MAJOR DISEASES,"Course Description: A survey course covering the descriptive epidemiology (incidence and prevalence) and analytic epidemiology (risk and protective factors) of the infectious and chronic disease that are leading causes of death and disability. Effects of personal characteristics (age, gender), place (developing versus developed countries) and changes in occurrence over time are emphasized. Extra Information: 3 lecture hours.",LEC,001,5954,S. Stranges,"WAIT LIST OPTION AVAILABLE.
REQUISITES: Prerequisite(s): Epidemiology 2200A/B and either Biology 2244A/B or Statistical Sciences 2244A/B.",0.50,Not Full,0,Main,In Person,"M         11:30 AM - 1:30 PM NCB-293
    W     11:30 AM - 12:30 PM NCB-293",EPID 3315B,EPIDEMIOLOGY OF MAJOR DISEASES,"[{'day': 'Monday', 'start': '11:30 AM', 'end': '1:30 PM'}, {'day': 'Wednesday', 'start': '11:30 AM', 'end': '12:30 PM'}]"
Epidemiology,EPID 3330G - SYSTEMIC REV & META-ANALYSIS,"Course Description: Introduction to the process of systematic reviews and meta-analysis, including formulating a research question, defining inclusion and exclusion criteria for the search, literature search method, data extraction, qualitative and quantitative synthesis of evidence. Extra Information: 3 lecture hours.",LEC,001,7136,M. Malvankar,"WAIT LIST OPTION AVAILABLE.
REQUISITES: Pre-or Corequisite(s): Biology 2244A/B or Statistical Sciences 2244A/B, and Epidemiology 2200A/B, with a minimum mark of 75% in each.",0.50,Not Full,0,Main,In Person,"  Tu       1:30 PM - 3:30 PM NCB-293
      Th   1:30 PM - 2:30 PM NCB-293",EPID 3330G,SYSTEMIC REV & META-ANALYSIS,"[{'day': 'Tuesday', 'start': '1:30 PM', 'end': '3:30 PM'}, {'day': 'Thursday', 'start': '1:30 PM', 'end': '2:30 PM'}]"
Epidemiology,EPID 3330G - SYSTEMIC REV & META-ANALYSIS,"Course Description: Introduction to the process of systematic reviews and meta-analysis, including formulating a research question, defining inclusion and exclusion criteria for the search, literature search method, data extraction, qualitative and quantitative synthesis of evidence. Extra Information: 3 lecture hours.",LEC,001,7136,M. Malvankar,"WAIT LIST OPTION AVAILABLE.
REQUISITES: Pre-or Corequisite(s): Biology 2244A/B or Statistical Sciences 2244A/B, and Epidemiology 2200A/B, with a minimum mark of 75% in each.",0.50,Not Full,0,Main,In Person,"  Tu       1:30 PM - 3:30 PM NCB-293
      Th   1:30 PM - 2:30 PM NCB-293",EPID 3330G,SYSTEMIC REV & META-ANALYSIS,"[{'day': 'Tuesday', 'start': '1:30 PM', 'end': '3:30 PM'}, {'day': 'Thursday', 'start': '1:30 PM', 'end': '2:30 PM'}]"
Epidemiology,EPID 4310A - PUBLIC HEALTH,"Course Description: A course on the fundamental principles and methods of Public Health (e.g. disease surveillance, outbreak investigations) as practiced by agencies such as Public Health Agency of Canada and local Health Units. Assignments will be based on actual public health problems. Both local and international perspectives will be introduced. Extra Information: 3 lecture hours.",LEC,001,7137,G. Bauer,"WAIT LIST OPTION AVAILABLE.
REQUISITES: Prerequisite(s): Biostatistics 3100A and Epidemiology 3200A.",0.50,Not Full,0,Main,In Person,"M         9:30 AM - 11:30 AM NCB-293
    W     9:30 AM - 10:30 AM NCB-293",EPID 4310A,PUBLIC HEALTH,"[{'day': 'Monday', 'start': '9:30 AM', 'end': '11:30 AM'}, {'day': 'Wednesday', 'start': '9:30 AM', 'end': '10:30 AM'}]"
Epidemiology,EPID 4310A - PUBLIC HEALTH,"Course Description: A course on the fundamental principles and methods of Public Health (e.g. disease surveillance, outbreak investigations) as practiced by agencies such as Public Health Agency of Canada and local Health Units. Assignments will be based on actual public health problems. Both local and international perspectives will be introduced. Extra Information: 3 lecture hours.",LEC,001,7137,G. Bauer,"WAIT LIST OPTION AVAILABLE.
REQUISITES: Prerequisite(s): Biostatistics 3100A and Epidemiology 3200A.",0.50,Not Full,0,Main,In Person,"M         9:30 AM - 11:30 AM NCB-293
    W     9:30 AM - 10:30 AM NCB-293",EPID 4310A,PUBLIC HEALTH,"[{'day': 'Monday', 'start': '9:30 AM', 'end': '11:30 AM'}, {'day': 'Wednesday', 'start': '9:30 AM', 'end': '10:30 AM'}]"
Epidemiology,EPID 4320A - CLINICAL EPIDEMIOLOGY,"Course Description: An introduction to methods for the design, analysis and interpretation of studies that evaluate the sensitivity and specificity of diagnostic tests and the outcomes of new treatments and health technologies. The course will also explore health policy and will follow examples of translation of knowledge generated by clinical epidemiology studies. Extra Information: 3 lecture hours.",LEC,001,6328,J. Martin,"WAIT LIST OPTION AVAILABLE.
REQUISITES: Prerequisite(s): Biostatistics 3100A and Epidemiology 3200A.",0.50,Full,0,Main,In Person,M         12:30 PM - 3:30 PM UCC-66,EPID 4320A,CLINICAL EPIDEMIOLOGY,"[{'day': 'Monday', 'start': '12:30 PM', 'end': '3:30 PM'}]"
Epidemiology,EPID 4320B - CLINICAL EPIDEMIOLOGY,"Course Description: An introduction to methods for the design, analysis and interpretation of studies that evaluate the sensitivity and specificity of diagnostic tests and the outcomes of new treatments and health technologies. The course will also explore health policy and will follow examples of translation of knowledge generated by clinical epidemiology studies. Extra Information: 3 lecture hours.",LEC,001,12650,,"WAIT LIST OPTION AVAILABLE.
REQUISITES: Prerequisite(s): Biostatistics 3100A and Epidemiology 3200A.",0.50,Not Full,0,Main,In Person,    W     1:30 PM - 4:30 PM,EPID 4320B,CLINICAL EPIDEMIOLOGY,"[{'day': 'Wednesday', 'start': '1:30 PM', 'end': '4:30 PM'}]"
Epidemiology,EPID 4600A - INTRODUCTION TO HLTH ECONOMICS,"Course Description: A course focusing on the economics concepts and methods relevant to understand health policy decisions from an economic perspective. This course will cover following topics: microeconomic tools for health economics, demand for and supply of healthcare, health insurance, market failure in the health sector and methods of economic evaluation. Extra Information: 3 lecture hours.",LEC,001,7959,S. Sarma,"WAIT LIST OPTION AVAILABLE.
REQUISITES: Prerequisite(s): Biostatistics 3100A and Epidemiology 3200A, with a minimum mark of 70% in each.",0.50,Not Full,0,Main,In Person,"    W     2:30 PM - 4:30 PM NCB-293
        F 10:30 AM - 11:30 AM NCB-293",EPID 4600A,INTRODUCTION TO HLTH ECONOMICS,"[{'day': 'Wednesday', 'start': '2:30 PM', 'end': '4:30 PM'}, {'day': 'Friday', 'start': '10:30 AM', 'end': '11:30 AM'}]"
Epidemiology,EPID 4600A - INTRODUCTION TO HLTH ECONOMICS,"Course Description: A course focusing on the economics concepts and methods relevant to understand health policy decisions from an economic perspective. This course will cover following topics: microeconomic tools for health economics, demand for and supply of healthcare, health insurance, market failure in the health sector and methods of economic evaluation. Extra Information: 3 lecture hours.",LEC,001,7959,S. Sarma,"WAIT LIST OPTION AVAILABLE.
REQUISITES: Prerequisite(s): Biostatistics 3100A and Epidemiology 3200A, with a minimum mark of 70% in each.",0.50,Not Full,0,Main,In Person,"    W     2:30 PM - 4:30 PM NCB-293
        F 10:30 AM - 11:30 AM NCB-293",EPID 4600A,INTRODUCTION TO HLTH ECONOMICS,"[{'day': 'Wednesday', 'start': '2:30 PM', 'end': '4:30 PM'}, {'day': 'Friday', 'start': '10:30 AM', 'end': '11:30 AM'}]"
Epidemiology,EPID 4615B - HEALTH ECONOMIC EVALUATION,"Course Description: This course will cover topics related to the theoretical economic foundation of cost-utility and cost-benefit analyses, and decision analytic models and statistical methods for the economic evaluation of health interventions. Application of Decision Tree Model, Markov Model and Microsimulation Model and uncertainty in health & medicine will be considered. Extra Information: 2 lecture hours and 1 laboratory hour.",LEC,001,7960,S. Sarma,"WAIT LIST OPTION AVAILABLE.
REQUISITES: Prerequisite(s): One of Epidemiology 4600A or Economics 2261A/B, with a mark of at least 70%.",0.50,Not Full,0,Main,In Person,M         1:30 PM - 3:30 PM NCB-293,EPID 4615B,HEALTH ECONOMIC EVALUATION,"[{'day': 'Monday', 'start': '1:30 PM', 'end': '3:30 PM'}]"
Epidemiology,EPID 4715B - DESIGN & ANALYSIS OF CLIN TR,Course Description: Introduction to the statistical and clinical issues in the design and analysis of controlled clinical trials involving human subjects. Extra Information: 3 lecture hours.,LEC,001,6594,"N. Klar
M. Zwarenstein","WAIT LIST OPTION AVAILABLE.
REQUISITES: Pre-or Corequisite(s): Biostatistics 3110B.",0.50,Not Full,0,Main,In Person,  Tu   Th   9:30 AM - 11:00 AM NCB-293,EPID 4715B,DESIGN & ANALYSIS OF CLIN TR,"[{'day': 'Tuesday', 'start': '9:30 AM', 'end': '11:00 AM'}, {'day': 'Thursday', 'start': '9:30 AM', 'end': '11:00 AM'}]"
Epidemiology & Biostatistics,EPIDEMIO 4900E - RESEARCH PROJECT & SEMINAR,"Course Description: An applied research course in which students use skills in identifying and clarifying a research question, methodologically critical review of literature, identifying data sources, conducting appropriate statistical analyses, interpreting results, and presenting findings orally, in posters, and in written technical reports or journal manuscripts. Extra Information: 10 hours per week.",LEC,001,6329,I. Karp,"RESTRICTED TO YEAR 4 HONORS SPECIALIZATION IN EPIDEMIOLOGY AND BIOSTATISTICS.
REQUISITES: Prerequisite(s): Biostatistics 3110B and Epidemiology 3210B, with marks of at least 70% in each; and registration in an Honours Specialization in Epidemiology and Biostatistics.",1.50,Not Full,0,Main,In Person,        F 1:30 PM - 3:30 PM NCB-293,EPIDEMIO 4900E,RESEARCH PROJECT & SEMINAR,"[{'day': 'Friday', 'start': '1:30 PM', 'end': '3:30 PM'}]"
FIMS,FIMS 3999A - INTERNSHIP,"Course Description: The FIMS Internship is a for-credit internship for up to four months, or a minimum of 140 hours. The internship will require students to make connections with academic study while undertaking supervised duties in organizations and businesses with media-related or information-related interests, public service organizations, and community groups. Extra Information: Pass/Fail. The student is required to a) complete an Internship Experience Proposal b) submit three reflection papers c) complete an internship project and portfolio, demonstrating how the experience gained through the internship relates to his/her degree coursework and d) maintain a satisfactory level of performance in the position as verified by the employer through evaluations.",LEC,001,9770,V. O'Meara,"PERMISSION OF FACULTY REQUIRED.
REQUISITES: Prerequisite(s): Registration in the third or fourth year of either a Major or Honours Specialization module within the Faculty of Information & Media Studies, with a cumulative average of at least 70%, no more than 1.0 failure in a non-FIMS course, and no documented academic offences. Approval of, and acceptance into, an internship placement from the Faculty of Information and Media Studies. This course will count towards a Bachelor of Arts degree but will not count towards a module in FIMS.",0.50,Full,0,Main,In Person,          -,FIMS 3999A,INTERNSHIP,
FIMS,FIMS 3999B - INTERNSHIP,"Course Description: The FIMS Internship is a for-credit internship for up to four months, or a minimum of 140 hours. The internship will require students to make connections with academic study while undertaking supervised duties in organizations and businesses with media-related or information-related interests, public service organizations, and community groups. Extra Information: Pass/Fail. The student is required to a) complete an Internship Experience Proposal b) submit three reflection papers c) complete an internship project and portfolio, demonstrating how the experience gained through the internship relates to his/her degree coursework and d) maintain a satisfactory level of performance in the position as verified by the employer through evaluations.",LEC,001,9771,V. O'Meara,"PERMISSION OF FACULTY REQUIRED.
REQUISITES: Prerequisite(s): Registration in the third or fourth year of either a Major or Honours Specialization module within the Faculty of Information & Media Studies, with a cumulative average of at least 70%, no more than 1.0 failure in a non-FIMS course, and no documented academic offences. Approval of, and acceptance into, an internship placement from the Faculty of Information and Media Studies. This course will count towards a Bachelor of Arts degree but will not count towards a module in FIMS.",0.50,Full,0,Main,In Person,          -,FIMS 3999B,INTERNSHIP,
Film Studies,FILM 1022 - INTRODUCTION TO FILM STUDIES,Course Description: What is a blockbuster? What is a cult film? What is digital cinema? Discover the answers to these questions and others in a broad introduction to the study of cinema. Students will learn the basic vocabulary of film studies and gain an informed understanding of the different critical approaches to film analysis. Antirequisite(s): Film Studies 1020E. Extra Information: 5 hours including screening.,LEC,001,6197,J. Wlodarz,"SCREENINGS ARE VIRTUAL, ASYNCHRONOUS. LECTURES ARE VIRTUAL, ASYNCHRONOUS. TUTORIALS ARE IN PERSON.",1.00,Full,0,Main,Blended,  Tu       2:30 PM - 3:30 PM,FILM 1022,INTRODUCTION TO FILM STUDIES,"[{'day': 'Tuesday', 'start': '2:30 PM', 'end': '3:30 PM'}]"
Film Studies,FILM 1022 - INTRODUCTION TO FILM STUDIES,Course Description: What is a blockbuster? What is a cult film? What is digital cinema? Discover the answers to these questions and others in a broad introduction to the study of cinema. Students will learn the basic vocabulary of film studies and gain an informed understanding of the different critical approaches to film analysis. Antirequisite(s): Film Studies 1020E. Extra Information: 5 hours including screening.,LEC,002,6198,M. Raine,"SCREENING WILL BE HELD VIRTUALLY, LECTURE WILL BE IN-PERSON.",1.00,Full,0,Main,In Person,  Tu       2:30 PM - 3:30 PM,FILM 1022,INTRODUCTION TO FILM STUDIES,"[{'day': 'Tuesday', 'start': '2:30 PM', 'end': '3:30 PM'}]"
Film Studies,FILM 2159B - DISNEY,"Course Description: This course offers students a survey of Disney's animated features, non-theatrical films and propaganda film shorts. Students will study Disney film's relationship to art, society and politics and examine constructions of race, class, gender, and sexuality in Disney's filmmaking. Antirequisite(s): Film Studies 2196A/B, if taken in 2016-2017. Extra Information: 2 lecture/seminar hours, 1 3-hour lecture/screening.",LEC,001,7659,J. Blankenship,"SCREENINGS ARE VIRTUAL, ASYNCHRONOUS. LECTURES ARE VIRTUAL, SYNCHRONOUS. WAIT LIST OPTION AVAILABLE.",0.50,Full,57,Main,Distance Studies/Online,      Th   8:30 AM - 10:30 AM SSC-3022,FILM 2159B,DISNEY,"[{'day': 'Thursday', 'start': '8:30 AM', 'end': '10:30 AM'}]"
Film Studies,FILM 2164A - ANIMATION/ANIME,"Course Description: This course explores the power of animation in film, with a particular emphasis on Japan. Students will study Japanese anime franchises as artistic expressions, as industrial products with relations to other cultural forms, and as objects through which consumers construct their social lives. Antirequisite(s): Film Studies 2198A/B, if taken in 2016-2017; Film Studies 2198A/B, if taken in 2014-2015. Extra Information: 2 lecture/seminar hours, 1 3-hour lecture/screening.",LEC,001,10777,M. Raine,"SCREENINGS ARE VIRTUAL, ASYNCHRONOUS. LECTURE WILL BE IN-PERSON. WAIT LIST OPTION AVAILABLE.",0.50,Full,17,Main,In Person,      Th   3:30 PM - 5:30 PM UC-1405,FILM 2164A,ANIMATION/ANIME,"[{'day': 'Thursday', 'start': '3:30 PM', 'end': '5:30 PM'}]"
